Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
15027,15027,0,-2213391,-2368448,-2234437,-2346844,1
15028,15028,0,-1954436,-2368448,-2234437,-2390006,1
15029,15029,0,-1954436,-2394352,-1972167,-2390006,1
15030,15030,0,-2300272,-2394352,-1972167,-2416229,1
15031,15031,0,-2300272,-2363359,-2321388,-2416229,1
15032,15032,0,-2495220,-2363359,-2321388,-2384929,1
15033,15033,0,-2495220,-2378093,-2518131,-2384929,1
15034,15034,0,-2585325,-2378093,-2518131,-2399782,1
15035,15035,0,-2585325,-2374522,-2608960,-2399782,1
15036,15036,0,-1934132,-2374522,-2608960,-2396202,1
15037,15037,0,-1934132,-2380996,-1951781,-2396202,1
15038,15038,0,-2170687,-2380996,-1951781,-2402730,1
15039,15039,0,-2170687,-2356464,-2190508,-2402730,1
15040,15040,0,-2628015,-2356464,-2190508,-2378010,1
15041,15041,0,-2628015,-2334708,-2651604,-2378010,1
15042,15042,0,-2962899,-2334708,-2651604,-2356050,1
15043,15043,0,-2962899,-2354360,-2990191,-2356050,1
15044,15044,0,-2130707,-2354360,-2990191,-2375837,1
15045,15045,0,-2130707,-2359225,-2150570,-2375837,1
15046,15046,0,-1880221,-2359225,-2150570,-2380765,1
15047,15047,0,-1880221,-2310541,-1897356,-2380765,1
15048,15048,0,-1603446,-2310541,-1897356,-2331655,1
15049,15049,0,-1603446,-2276895,-1617728,-2331655,1
15050,15050,0,-2277876,-2276895,-1617728,-2297683,1
15051,15051,0,-2277876,-2252473,-2297975,-2297683,1
15052,15052,0,-2374998,-2252473,-2297975,-2273016,1
15053,15053,0,-2374998,-2282373,-2396814,-2273016,1
15054,15054,0,-1997707,-2282373,-2396814,-2303176,1
15055,15055,0,-1997707,-2286506,-2015932,-2303176,1
15056,15056,0,-2257937,-2286506,-2015932,-2307367,1
15057,15057,0,-2257937,-2257149,-2278396,-2307367,1
15058,15058,0,-2589115,-2257149,-2278396,-2277744,1
15059,15059,0,-2589115,-2270400,-2612517,-2277744,1
15060,15060,0,-2328951,-2270400,-2612517,-2291114,1
15061,15061,0,-2328951,-2258867,-2350256,-2291114,1
15062,15062,0,-2408965,-2258867,-2350256,-2279447,1
15063,15063,0,-2408965,-2259025,-2430795,-2279447,1
15064,15064,0,-2344786,-2259025,-2430795,-2279566,1
15065,15065,0,-2344786,-2294136,-2366465,-2279566,1
15066,15066,0,-2355905,-2294136,-2366465,-2315024,1
15067,15067,0,-2355905,-2263080,-2377595,-2315024,1
15068,15068,0,-2502962,-2263080,-2377595,-2283743,1
15069,15069,0,-2502962,-2270178,-2526039,-2283743,1
15070,15070,0,-2907834,-2270178,-2526039,-2290873,1
15071,15071,0,-2907834,-2297497,-2934394,-2290873,1
15072,15072,0,-2399485,-2297497,-2934394,-2318459,1
15073,15073,0,-2399485,-2327756,-2422239,-2318459,1
15074,15074,0,-2204320,-2327756,-2422239,-2348989,1
15075,15075,0,-2204320,-2322988,-2224465,-2348989,1
15076,15076,0,-2282512,-2322988,-2224465,-2344213,1
15077,15077,0,-2282512,-2304013,-2303658,-2344213,1
15078,15078,0,-1785026,-2304013,-2303658,-2325064,1
15079,15079,0,-1785026,-2321364,-1801367,-2325064,1
15080,15080,0,-2599970,-2321364,-1801367,-2342589,1
15081,15081,0,-2599970,-2302156,-2623969,-2342589,1
15082,15082,0,-2246846,-2302156,-2623969,-2323208,1
15083,15083,0,-2246846,-2300759,-2267362,-2323208,1
15084,15084,0,-2527867,-2300759,-2267362,-2321831,1
15085,15085,0,-2527867,-2265096,-2550588,-2321831,1
15086,15086,0,-2769597,-2265096,-2550588,-2285831,1
15087,15087,0,-2769597,-2284877,-2795079,-2285831,1
15088,15088,0,-2680411,-2284877,-2795079,-2305754,1
15089,15089,0,-2680411,-2329172,-2704965,-2305754,1
15090,15090,0,-2617447,-2329172,-2704965,-2350465,1
15091,15091,0,-2617447,-2382810,-2641617,-2350465,1
15092,15092,0,-2239855,-2382810,-2641617,-2404614,1
15093,15093,0,-2239855,-2399722,-2260506,-2404614,1
15094,15094,0,-2977082,-2399722,-2260506,-2421729,1
15095,15095,0,-2977082,-2392991,-3004506,-2421729,1
15096,15096,0,-2168235,-2392991,-3004506,-2414940,1
15097,15097,0,-2168235,-2441769,-2188416,-2414940,1
15098,15098,0,-2292143,-2441769,-2188416,-2464176,1
15099,15099,0,-2292143,-2437301,-2313102,-2464176,1
15100,15100,0,-2511289,-2437301,-2313102,-2459695,1
15101,15101,0,-2511289,-2422510,-2534532,-2459695,1
15102,15102,0,-2180790,-2422510,-2534532,-2444782,1
15103,15103,0,-2180790,-2431592,-2200697,-2444782,1
15104,15104,0,-2445491,-2431592,-2200697,-2453960,1
15105,15105,0,-2445491,-2420228,-2468162,-2453960,1
15106,15106,0,-1738355,-2420228,-2468162,-2442500,1
15107,15107,0,-1738355,-2425243,-1753739,-2442500,1
15108,15108,0,-1715132,-2425243,-1753739,-2447565,1
15109,15109,0,-1715132,-2394486,-1730923,-2447565,1
15110,15110,0,-2125776,-2394486,-1730923,-2416494,1
15111,15111,0,-2125776,-2355249,-2144579,-2416494,1
15112,15112,0,-2697069,-2355249,-2144579,-2376894,1
15113,15113,0,-2697069,-2316298,-2721451,-2376894,1
15114,15114,0,-2560731,-2316298,-2721451,-2337557,1
15115,15115,0,-2560731,-2331120,-2584817,-2337557,1
15116,15116,0,-2767811,-2331120,-2584817,-2352459,1
15117,15117,0,-2767811,-2348870,-2793115,-2352459,1
15118,15118,0,-2699506,-2348870,-2793115,-2370407,1
15119,15119,0,-2699506,-2373041,-2724730,-2370407,1
15120,15120,0,-2491352,-2373041,-2724730,-2394784,1
15121,15121,0,-2491352,-2418586,-2514915,-2394784,1
15122,15122,0,-2228095,-2418586,-2514915,-2440772,1
15123,15123,0,-2228095,-2413176,-2248477,-2440772,1
15124,15124,0,-2420216,-2413176,-2248477,-2435340,1
15125,15125,0,-2420216,-2412242,-2442567,-2435340,1
15126,15126,0,-2222916,-2412242,-2442567,-2434400,1
15127,15127,0,-2222916,-2406881,-2243041,-2434400,1
15128,15128,0,-2902140,-2406881,-2243041,-2429020,1
15129,15129,0,-2902140,-2379654,-2929137,-2429020,1
15130,15130,0,-2277687,-2379654,-2929137,-2401526,1
15131,15131,0,-2277687,-2390697,-2299097,-2401526,1
15132,15132,0,-2098662,-2390697,-2299097,-2412690,1
15133,15133,0,-2098662,-2373775,-2117209,-2412690,1
15134,15134,0,-2373289,-2373775,-2117209,-2395631,1
15135,15135,0,-2373289,-2366743,-2395777,-2395631,1
15136,15136,0,-1784812,-2366743,-2395777,-2388494,1
15137,15137,0,-1784812,-2336671,-1801487,-2388494,1
15138,15138,0,-2157933,-2336671,-1801487,-2358177,1
15139,15139,0,-2157933,-2317575,-2177291,-2358177,1
15140,15140,0,-2349986,-2317575,-2177291,-2338906,1
15141,15141,0,-2349986,-2310891,-2371781,-2338906,1
15142,15142,0,-1811018,-2310891,-2371781,-2332142,1
15143,15143,0,-1811018,-2302857,-1827343,-2332142,1
15144,15144,0,-2589291,-2302857,-1827343,-2324036,1
15145,15145,0,-2589291,-2284441,-2613596,-2324036,1
15146,15146,0,-2160286,-2284441,-2613596,-2305441,1
15147,15147,0,-2160286,-2291603,-2180251,-2305441,1
15148,15148,0,-2232419,-2291603,-2180251,-2312685,1
15149,15149,0,-2232419,-2312617,-2252948,-2312685,1
15150,15150,0,-2164128,-2312617,-2252948,-2333927,1
15151,15151,0,-2164128,-2338380,-2184129,-2333927,1
15152,15152,0,-2175156,-2338380,-2184129,-2359926,1
15153,15153,0,-2175156,-2340290,-2195138,-2359926,1
15154,15154,0,-2923201,-2340290,-2195138,-2361896,1
15155,15155,0,-2923201,-2314297,-2950242,-2361896,1
15156,15156,0,-2480950,-2314297,-2950242,-2335683,1
15157,15157,0,-2480950,-2332349,-2503600,-2335683,1
15158,15158,0,-2576511,-2332349,-2503600,-2353883,1
15159,15159,0,-2576511,-2318062,-2600411,-2353883,1
15160,15160,0,-2437546,-2318062,-2600411,-2339464,1
15161,15161,0,-2437546,-2311936,-2459958,-2339464,1
15162,15162,0,-1908841,-2311936,-2459958,-2333272,1
15163,15163,0,-1908841,-2309257,-1926168,-2333272,1
15164,15164,0,-2165698,-2309257,-1926168,-2330535,1
15165,15165,0,-2165698,-2293356,-2185769,-2330535,1
15166,15166,0,-2095207,-2293356,-2185769,-2314483,1
15167,15167,0,-2095207,-2280680,-2114772,-2314483,1
15168,15168,0,-2075137,-2280680,-2114772,-2301693,1
15169,15169,0,-2075137,-2274320,-2094586,-2301693,1
15170,15170,0,-1628346,-2274320,-2094586,-2295305,1
15171,15171,0,-1628346,-2233131,-1643313,-2295305,1
15172,15172,0,-1745257,-2233131,-1643313,-2253740,1
15173,15173,0,-1745257,-2200791,-1760748,-2253740,1
15174,15174,0,-2531010,-2200791,-1760748,-2221079,1
15175,15175,0,-2531010,-2183190,-2554767,-2221079,1
15176,15176,0,-2084010,-2183190,-2554767,-2203325,1
15177,15177,0,-2084010,-2191045,-2103162,-2203325,1
15178,15178,0,-2542735,-2191045,-2103162,-2211244,1
15179,15179,0,-2542735,-2205946,-2565625,-2211244,1
15180,15180,0,-2768545,-2205946,-2565625,-2226269,1
15181,15181,0,-2768545,-2225111,-2793688,-2226269,1
15182,15182,0,-2387222,-2225111,-2793688,-2245610,1
15183,15183,0,-2387222,-2245957,-2409173,-2245610,1
15184,15184,0,-2117868,-2245957,-2409173,-2266622,1
15185,15185,0,-2117868,-2274655,-2137534,-2266622,1
15186,15186,0,-2088935,-2274655,-2137534,-2295600,1
15187,15187,0,-2088935,-2251176,-2107827,-2295600,1
15188,15188,0,-1451483,-2251176,-2107827,-2271890,1
15189,15189,0,-1451483,-2247622,-1464840,-2271890,1
15190,15190,0,-2549109,-2247622,-1464840,-2268283,1
15191,15191,0,-2549109,-2208728,-2571938,-2268283,1
15192,15192,0,-2781623,-2208728,-2571938,-2229032,1
15193,15193,0,-2781623,-2227902,-2807588,-2229032,1
15194,15194,0,-1427607,-2227902,-2807588,-2248346,1
15195,15195,0,-1427607,-2258107,-1440582,-2248346,1
15196,15196,0,-1933300,-2258107,-1440582,-2278849,1
15197,15197,0,-1933300,-2183619,-1950637,-2278849,1
15198,15198,0,-2300855,-2183619,-1950637,-2203661,1
15199,15199,0,-2300855,-2156344,-2322225,-2203661,1
15200,15200,0,-2646824,-2156344,-2322225,-2176121,1
15201,15201,0,-2646824,-2142615,-2671241,-2176121,1
15202,15202,0,-2305127,-2142615,-2671241,-2162266,1
15203,15203,0,-2305127,-2153038,-2325970,-2162266,1
15204,15204,0,-2626614,-2153038,-2325970,-2172789,1
15205,15205,0,-2626614,-2172775,-2650614,-2172789,1
15206,15206,0,-2032272,-2172775,-2650614,-2192701,1
15207,15207,0,-2032272,-2195730,-2051277,-2192701,1
15208,15208,0,-1909373,-2195730,-2051277,-2215852,1
15209,15209,0,-1909373,-2192596,-1926562,-2215852,1
15210,15210,0,-1953439,-2192596,-1926562,-2212690,1
15211,15211,0,-1953439,-2184340,-1971394,-2212690,1
15212,15212,0,-1613950,-2184340,-1971394,-2204322,1
15213,15213,0,-1613950,-2200531,-1628522,-2204322,1
15214,15214,0,-2804350,-2200531,-1628522,-2220662,1
15215,15215,0,-2804350,-2193992,-2830067,-2220662,1
15216,15216,0,-2341980,-2193992,-2830067,-2214076,1
15217,15217,0,-2341980,-2207605,-2363925,-2214076,1
15218,15218,0,-2360782,-2207605,-2363925,-2227787,1
15219,15219,0,-2360782,-2220453,-2382141,-2227787,1
15220,15220,0,-2502939,-2220453,-2382141,-2240775,1
15221,15221,0,-2502939,-2211391,-2525914,-2240775,1
15222,15222,0,-2695691,-2211391,-2525914,-2231636,1
15223,15223,0,-2695691,-2198163,-2720797,-2231636,1
15224,15224,0,-2182497,-2198163,-2720797,-2218300,1
15225,15225,0,-2182497,-2213526,-2202905,-2218300,1
15226,15226,0,-2325229,-2213526,-2202905,-2233820,1
15227,15227,0,-2325229,-2216745,-2346383,-2233820,1
15228,15228,0,-2312265,-2216745,-2346383,-2237076,1
15229,15229,0,-2312265,-2228513,-2333694,-2237076,1
15230,15230,0,-2017640,-2228513,-2333694,-2248957,1
15231,15231,0,-2017640,-2271384,-2036207,-2248957,1
15232,15232,0,-2418426,-2271384,-2036207,-2292230,1
15233,15233,0,-2418426,-2244915,-2440921,-2292230,1
15234,15234,0,-2091307,-2244915,-2440921,-2265548,1
15235,15235,0,-2091307,-2226826,-2110837,-2265548,1
15236,15236,0,-1947523,-2226826,-2110837,-2247287,1
15237,15237,0,-1947523,-2259881,-1965274,-2247287,1
15238,15238,0,-2156905,-2259881,-1965274,-2280668,1
15239,15239,0,-2156905,-2260590,-2175986,-2280668,1
15240,15240,0,-2785970,-2260590,-2175986,-2281397,1
15241,15241,0,-2785970,-2253420,-2811827,-2281397,1
15242,15242,0,-2207836,-2253420,-2811827,-2274114,1
15243,15243,0,-2207836,-2260350,-2228217,-2274114,1
15244,15244,0,-2466409,-2260350,-2228217,-2281116,1
15245,15245,0,-2466409,-2255505,-2488926,-2281116,1
15246,15246,0,-2133700,-2255505,-2488926,-2276247,1
15247,15247,0,-2133700,-2247526,-2153402,-2276247,1
15248,15248,0,-2002524,-2247526,-2153402,-2268194,1
15249,15249,0,-2002524,-2252577,-2020542,-2268194,1
15250,15250,0,-2055803,-2252577,-2020542,-2273281,1
15251,15251,0,-2055803,-2257217,-2075197,-2273281,1
15252,15252,0,-1642419,-2257217,-2075197,-2277961,1
15253,15253,0,-1642419,-2262315,-1657075,-2277961,1
15254,15254,0,-2292475,-2262315,-1657075,-2283131,1
15255,15255,0,-2292475,-2263733,-2313423,-2283131,1
15256,15256,0,-2084482,-2263733,-2313423,-2284553,1
15257,15257,0,-2084482,-2238239,-2103518,-2284553,1
15258,15258,0,-2526082,-2238239,-2103518,-2258822,1
15259,15259,0,-2526082,-2225414,-2549173,-2258822,1
15260,15260,0,-2485487,-2225414,-2549173,-2245853,1
15261,15261,0,-2485487,-2233647,-2508476,-2245853,1
15262,15262,0,-2811968,-2233647,-2508476,-2254172,1
15263,15263,0,-2811968,-2232778,-2837524,-2254172,1
15264,15264,0,-1629671,-2232778,-2837524,-2253303,1
15265,15265,0,-1629671,-2238569,-1645118,-2253303,1
15266,15266,0,-1938341,-2238569,-1645118,-2259117,1
15267,15267,0,-1938341,-2211036,-1955156,-2259117,1
15268,15268,0,-2300526,-2211036,-1955156,-2231336,1
15269,15269,0,-2300526,-2191767,-2321832,-2231336,1
15270,15270,0,-1747418,-2191767,-2321832,-2211851,1
15271,15271,0,-1747418,-2191182,-1763934,-2211851,1
15272,15272,0,-2354650,-2191182,-1763934,-2211260,1
15273,15273,0,-2354650,-2177724,-2376502,-2211260,1
15274,15274,0,-2443930,-2177724,-2376502,-2197700,1
15275,15275,0,-2443930,-2174548,-2466618,-2197700,1
15276,15276,0,-2822642,-2174548,-2466618,-2194492,1
15277,15277,0,-2822642,-2192110,-2849040,-2194492,1
15278,15278,0,-2489750,-2192110,-2849040,-2212211,1
15279,15279,0,-2489750,-2235695,-2512542,-2212211,1
15280,15280,0,-2307237,-2235695,-2512542,-2256227,1
15281,15281,0,-2307237,-2252272,-2328873,-2256227,1
15282,15282,0,-2066408,-2252272,-2328873,-2272989,1
15283,15283,0,-2066408,-2228429,-2085810,-2272989,1
15284,15284,0,-2491766,-2228429,-2085810,-2248936,1
15285,15285,0,-2491766,-2221385,-2514431,-2248936,1
15286,15286,0,-2260713,-2221385,-2514431,-2241843,1
15287,15287,0,-2260713,-2222648,-2281566,-2241843,1
15288,15288,0,-1815494,-2222648,-2281566,-2243113,1
15289,15289,0,-1815494,-2228974,-1831845,-2243113,1
15290,15290,0,-2546738,-2228974,-1831845,-2249496,1
15291,15291,0,-2546738,-2219659,-2569852,-2249496,1
15292,15292,0,-2079712,-2219659,-2569852,-2240098,1
15293,15293,0,-2079712,-2244110,-2099697,-2240098,1
15294,15294,0,-2014533,-2244110,-2099697,-2264735,1
15295,15295,0,-2014533,-2265889,-2033019,-2264735,1
15296,15296,0,-1991798,-2265889,-2033019,-2286779,1
15297,15297,0,-1991798,-2252046,-2010136,-2286779,1
15298,15298,0,-2355222,-2252046,-2010136,-2272814,1
15299,15299,0,-2355222,-2247430,-2376747,-2272814,1
15300,15300,0,-1737113,-2247430,-2376747,-2268163,1
15301,15301,0,-1737113,-2238921,-1753111,-2268163,1
15302,15302,0,-2373888,-2238921,-1753111,-2259575,1
15303,15303,0,-2373888,-2201648,-2395127,-2259575,1
15304,15304,0,-2448991,-2201648,-2395127,-2221955,1
15305,15305,0,-2448991,-2179830,-2472348,-2221955,1
15306,15306,0,-2196456,-2179830,-2472348,-2199921,1
15307,15307,0,-2196456,-2220636,-2216342,-2199921,1
15308,15308,0,-2276849,-2220636,-2216342,-2241121,1
15309,15309,0,-2276849,-2233491,-2298043,-2241121,1
15310,15310,0,-2285480,-2233491,-2298043,-2254129,1
15311,15311,0,-2285480,-2232312,-2306397,-2254129,1
15312,15312,0,-3076097,-2232312,-2306397,-2252945,1
15313,15313,0,-3076097,-2259110,-3104293,-2252945,1
15314,15314,0,-2329252,-2259110,-3104293,-2279962,1
15315,15315,0,-2329252,-2295041,-2350562,-2279962,1
15316,15316,0,-2500345,-2295041,-2350562,-2316209,1
15317,15317,0,-2500345,-2289330,-2523817,-2316209,1
15318,15318,0,-2197108,-2289330,-2523817,-2310429,1
15319,15319,0,-2197108,-2273278,-2217954,-2310429,1
15320,15320,0,-2257660,-2273278,-2217954,-2294231,1
15321,15321,0,-2257660,-2258703,-2278366,-2294231,1
15322,15322,0,-1893479,-2258703,-2278366,-2279560,1
15323,15323,0,-1893479,-2256234,-1911363,-2279560,1
15324,15324,0,-2106418,-2256234,-1911363,-2277044,1
15325,15325,0,-2106418,-2247621,-2125223,-2277044,1
15326,15326,0,-2498584,-2247621,-2125223,-2268356,1
15327,15327,0,-2498584,-2228429,-2521672,-2268356,1
15328,15328,0,-1534053,-2228429,-2521672,-2248971,1
15329,15329,0,-1534053,-2240276,-1548594,-2248971,1
15330,15330,0,-1710416,-2240276,-1548594,-2260930,1
15331,15331,0,-1710416,-2226259,-1725748,-2260930,1
15332,15332,0,-1995037,-2226259,-1725748,-2246823,1
15333,15333,0,-1995037,-2184606,-2013486,-2246823,1
15334,15334,0,-2052655,-2184606,-2013486,-2204782,1
15335,15335,0,-2052655,-2180389,-2071370,-2204782,1
15336,15336,0,-2280751,-2180389,-2071370,-2200489,1
15337,15337,0,-2280751,-2182288,-2301856,-2200489,1
15338,15338,0,-2566868,-2182288,-2301856,-2202399,1
15339,15339,0,-2566868,-2196679,-2590807,-2202399,1
15340,15340,0,-2364972,-2196679,-2590807,-2216928,1
15341,15341,0,-2364972,-2207220,-2387052,-2216928,1
15342,15342,0,-2379878,-2207220,-2387052,-2227589,1
15343,15343,0,-2379878,-2238490,-2401781,-2227589,1
15344,15344,0,-2254953,-2238490,-2401781,-2259162,1
15345,15345,0,-2254953,-2238788,-2275991,-2259162,1
15346,15346,0,-1921704,-2238788,-2275991,-2259493,1
15347,15347,0,-1921704,-2229124,-1939235,-2259493,1
15348,15348,0,-2074794,-2229124,-1939235,-2249714,1
15349,15349,0,-2074794,-2215440,-2094214,-2249714,1
15350,15350,0,-2328423,-2215440,-2094214,-2235913,1
15351,15351,0,-2328423,-2205377,-2350098,-2235913,1
15352,15352,0,-3427171,-2205377,-2350098,-2225761,1
15353,15353,0,-3427171,-2207516,-3459129,-2225761,1
15354,15354,0,-2696721,-2207516,-3459129,-2227938,1
15355,15355,0,-2696721,-2225001,-2722081,-2227938,1
15356,15356,0,-2258718,-2225001,-2722081,-2245610,1
15357,15357,0,-2258718,-2243303,-2279511,-2245610,1
15358,15358,0,-2342356,-2243303,-2279511,-2264113,1
15359,15359,0,-2342356,-2231269,-2364258,-2264113,1
15360,15360,0,-2151813,-2231269,-2364258,-2251946,1
15361,15361,0,-2151813,-2238503,-2171917,-2251946,1
15362,15362,0,-2213088,-2238503,-2171917,-2259233,1
15363,15363,0,-2213088,-2233231,-2233542,-2259233,1
15364,15364,0,-2710989,-2233231,-2233542,-2253931,1
15365,15365,0,-2710989,-2249149,-2735983,-2253931,1
15366,15366,0,-2403646,-2249149,-2735983,-2269977,1
15367,15367,0,-2403646,-2279259,-2426528,-2269977,1
15368,15368,0,-2376557,-2279259,-2426528,-2300396,1
15369,15369,0,-2376557,-2274531,-2398407,-2300396,1
15370,15370,0,-2303156,-2274531,-2398407,-2295657,1
15371,15371,0,-2303156,-2316492,-2325008,-2295657,1
15372,15372,0,-1150190,-2316492,-2325008,-2337982,1
15373,15373,0,-1150190,-2346013,-1161159,-2337982,1
15374,15374,0,-2047811,-2346013,-1161159,-2367828,1
15375,15375,0,-2047811,-2303936,-2066580,-2367828,1
15376,15376,0,-2058124,-2303936,-2066580,-2325378,1
15377,15377,0,-2058124,-2303694,-2077219,-2325378,1
15378,15378,0,-2777589,-2303694,-2077219,-2325139,1
15379,15379,0,-2777589,-2292606,-2802844,-2325139,1
15380,15380,0,-2365137,-2292606,-2802844,-2313951,1
15381,15381,0,-2365137,-2303101,-2387797,-2313951,1
15382,15382,0,-1467541,-2303101,-2387797,-2324512,1
15383,15383,0,-1467541,-2303110,-1481321,-2324512,1
15384,15384,0,-1895998,-2303110,-1481321,-2324549,1
15385,15385,0,-1895998,-2257671,-1913756,-2324549,1
15386,15386,0,-2010957,-2257671,-1913756,-2278706,1
15387,15387,0,-2010957,-2239793,-2029923,-2278706,1
15388,15388,0,-2245774,-2239793,-2029923,-2260665,1
15389,15389,0,-2245774,-2244239,-2266468,-2260665,1
15390,15390,0,-1936802,-2244239,-2266468,-2265181,1
15391,15391,0,-1936802,-2252754,-1954616,-2265181,1
15392,15392,0,-1881312,-2252754,-1954616,-2273760,1
15393,15393,0,-1881312,-2233250,-1898917,-2273760,1
15394,15394,0,-2064811,-2233250,-1898917,-2254063,1
15395,15395,0,-2064811,-2156259,-2084349,-2254063,1
15396,15396,0,-2331271,-2156259,-2084349,-2176358,1
15397,15397,0,-2331271,-2124786,-2353200,-2176358,1
15398,15398,0,-2608065,-2124786,-2353200,-2144595,1
15399,15399,0,-2608065,-2128400,-2632586,-2144595,1
15400,15400,0,-2370325,-2128400,-2632586,-2148266,1
15401,15401,0,-2370325,-2141633,-2392765,-2148266,1
15402,15402,0,-2062457,-2141633,-2392765,-2161630,1
15403,15403,0,-2062457,-2152516,-2081913,-2161630,1
15404,15404,0,-1779697,-2152516,-2081913,-2172629,1
15405,15405,0,-1779697,-2145014,-1796319,-2172629,1
15406,15406,0,-2248471,-2145014,-1796319,-2165077,1
15407,15407,0,-2248471,-2098632,-2269232,-2165077,1
15408,15408,0,-2840320,-2098632,-2269232,-2118277,1
15409,15409,0,-2840320,-2090903,-2867440,-2118277,1
15410,15410,0,-2311224,-2090903,-2867440,-2110443,1
15411,15411,0,-2311224,-2114001,-2333032,-2110443,1
15412,15412,0,-2290447,-2114001,-2333032,-2133803,1
15413,15413,0,-2290447,-2114403,-2311677,-2133803,1
15414,15414,0,-1848033,-2114403,-2311677,-2134203,1
15415,15415,0,-1848033,-2171193,-1865281,-2134203,1
15416,15416,0,-1992001,-2171193,-1865281,-2191504,1
15417,15417,0,-1992001,-2161243,-2010743,-2191504,1
15418,15418,0,-1575828,-2161243,-2010743,-2181478,1
15419,15419,0,-1575828,-2157950,-1590642,-2181478,1
15420,15420,0,-2045539,-2157950,-1590642,-2178168,1
15421,15421,0,-2045539,-2098096,-2064613,-2178168,1
15422,15422,0,-2177438,-2098096,-2064613,-2117794,1
15423,15423,0,-2177438,-2082179,-2197844,-2117794,1
15424,15424,0,-2444400,-2082179,-2197844,-2101698,1
15425,15425,0,-2444400,-2117535,-2467335,-2101698,1
15426,15426,0,-2023326,-2117535,-2467335,-2137384,1
15427,15427,0,-2023326,-2144848,-2041846,-2137384,1
15428,15428,0,-2579869,-2144848,-2041846,-2164955,1
15429,15429,0,-2579869,-2145464,-2603504,-2164955,1
15430,15430,0,-2307388,-2145464,-2603504,-2165549,1
15431,15431,0,-2307388,-2162103,-2329149,-2165549,1
15432,15432,0,-2180450,-2162103,-2329149,-2182335,1
15433,15433,0,-2180450,-2180560,-2201027,-2182335,1
15434,15434,0,-2307044,-2180560,-2201027,-2200989,1
15435,15435,0,-2307044,-2195459,-2328694,-2200989,1
15436,15436,0,-2140923,-2195459,-2328694,-2216035,1
15437,15437,0,-2140923,-2207523,-2160740,-2216035,1
15438,15438,0,-2805096,-2207523,-2160740,-2228205,1
15439,15439,0,-2805096,-2198043,-2831326,-2228205,1
15440,15440,0,-2137145,-2198043,-2831326,-2218619,1
15441,15441,0,-2137145,-2207856,-2157318,-2218619,1
15442,15442,0,-2244570,-2207856,-2157318,-2228517,1
15443,15443,0,-2244570,-2196243,-2264980,-2228517,1
15444,15444,0,-2516673,-2196243,-2264980,-2216791,1
15445,15445,0,-2516673,-2205313,-2540391,-2216791,1
15446,15446,0,-1989105,-2205313,-2540391,-2225909,1
15447,15447,0,-1989105,-2242018,-2007767,-2225909,1
15448,15448,0,-1903007,-2242018,-2007767,-2262967,1
15449,15449,0,-1903007,-2229100,-1920931,-2262967,1
15450,15450,0,-2306852,-2229100,-1920931,-2249945,1
15451,15451,0,-2306852,-2182417,-2328240,-2249945,1
15452,15452,0,-2556568,-2182417,-2328240,-2202804,1
15453,15453,0,-2556568,-2182200,-2580779,-2202804,1
15454,15454,0,-2412833,-2182200,-2580779,-2202565,1
15455,15455,0,-2412833,-2195454,-2435608,-2202565,1
15456,15456,0,-2290407,-2195454,-2435608,-2215968,1
15457,15457,0,-2290407,-2223583,-2311920,-2215968,1
15458,15458,0,-2494762,-2223583,-2311920,-2244373,1
15459,15459,0,-2494762,-2238445,-2517764,-2244373,1
15460,15460,0,-2396346,-2238445,-2517764,-2259373,1
15461,15461,0,-2396346,-2284213,-2419293,-2259373,1
15462,15462,0,-1929116,-2284213,-2419293,-2305548,1
15463,15463,0,-1929116,-2301684,-1946706,-2305548,1
15464,15464,0,-2116830,-2301684,-1946706,-2323213,1
15465,15465,0,-2116830,-2289317,-2136363,-2323213,1
15466,15466,0,-1587411,-2289317,-2136363,-2310705,1
15467,15467,0,-1587411,-2273002,-1602026,-2310705,1
15468,15468,0,-2423807,-2273002,-1602026,-2294221,1
15469,15469,0,-2423807,-2251292,-2446087,-2294221,1
15470,15470,0,-2635465,-2251292,-2446087,-2272316,1
15471,15471,0,-2635465,-2243519,-2660627,-2272316,1
15472,15472,0,-2302585,-2243519,-2660627,-2264476,1
15473,15473,0,-2302585,-2259859,-2323948,-2264476,1
15474,15474,0,-2227214,-2259859,-2323948,-2280985,1
15475,15475,0,-2227214,-2265942,-2247623,-2280985,1
15476,15476,0,-2354215,-2265942,-2247623,-2287107,1
15477,15477,0,-2354215,-2261966,-2376051,-2287107,1
15478,15478,0,-1482429,-2261966,-2376051,-2283069,1
15479,15479,0,-1482429,-2272589,-1495713,-2283069,1
15480,15480,0,-2494932,-2272589,-1495713,-2293793,1
15481,15481,0,-2494932,-2206714,-2518014,-2293793,1
15482,15482,0,-2059133,-2206714,-2518014,-2227273,1
15483,15483,0,-2059133,-2224533,-2078963,-2227273,1
15484,15484,0,-1734644,-2224533,-2078963,-2245237,1
15485,15485,0,-1734644,-2215298,-1750512,-2245237,1
15486,15486,0,-2359060,-2215298,-1750512,-2235973,1
15487,15487,0,-2359060,-2176349,-2381287,-2235973,1
15488,15488,0,-2369017,-2176349,-2381287,-2196633,1
15489,15489,0,-2369017,-2194774,-2390583,-2196633,1
15490,15490,0,-2829906,-2194774,-2390583,-2215236,1
