Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX
11795,11795,0,-2836632,-2752609,-3390096,-2775350,1
11796,11796,0,-2836632,-3004918,-2860608,-2775350,1
11797,11797,0,-2399143,-3004918,-2860608,-3030153,1
11798,11798,0,-2399143,-3101277,-2418925,-3030153,1
11799,11799,0,-2401920,-3101277,-2418925,-3127515,1
11800,11800,0,-2401920,-2993916,-2421116,-3127515,1
11801,11801,0,-3406034,-2993916,-2421116,-3019272,1
11802,11802,0,-3406034,-2749715,-3434916,-3019272,1
11803,11803,0,-2235481,-2749715,-3434916,-2772687,1
11804,11804,0,-2235481,-2760933,-2253636,-2772687,1
11805,11805,0,-2367011,-2760933,-2253636,-2783892,1
11806,11806,0,-2367011,-2610645,-2385958,-2783892,1
11807,11807,0,-2521247,-2610645,-2385958,-2632149,1
11808,11808,0,-2521247,-2602612,-2542222,-2632149,1
11809,11809,0,-2537945,-2602612,-2542222,-2623907,1
11810,11810,0,-2537945,-2632444,-2558784,-2623907,1
11811,11811,0,-3401130,-2632444,-2558784,-2654183,1
11812,11812,0,-3401130,-2415421,-3429715,-2654183,1
11813,11813,0,-2562555,-2415421,-3429715,-2435150,1
11814,11814,0,-2562555,-2706834,-2584065,-2435150,1
11815,11815,0,-2864464,-2706834,-2584065,-2729170,1
11816,11816,0,-2864464,-2755720,-2887915,-2729170,1
11817,11817,0,-2853741,-2755720,-2887915,-2778697,1
11818,11818,0,-2853741,-2841524,-2877623,-2778697,1
11819,11819,0,-2757757,-2841524,-2877623,-2865120,1
11820,11820,0,-2757757,-2920473,-2780361,-2865120,1
11821,11821,0,-2624997,-2920473,-2780361,-2944830,1
11822,11822,0,-2624997,-2759630,-2647091,-2944830,1
11823,11823,0,-2416390,-2759630,-2647091,-2782491,1
11824,11824,0,-2416390,-2775240,-2436128,-2782491,1
11825,11825,0,-2848175,-2775240,-2436128,-2798248,1
11826,11826,0,-2848175,-2663222,-2871878,-2798248,1
11827,11827,0,-2729214,-2663222,-2871878,-2685301,1
11828,11828,0,-2729214,-2661830,-2752232,-2685301,1
11829,11829,0,-2522523,-2661830,-2752232,-2683865,1
11830,11830,0,-2522523,-2654694,-2543443,-2683865,1
11831,11831,0,-2727842,-2654694,-2543443,-2676833,1
11832,11832,0,-2727842,-2629076,-2750646,-2676833,1
11833,11833,0,-2722459,-2629076,-2750646,-2650921,1
11834,11834,0,-2722459,-2706939,-2745179,-2650921,1
11835,11835,0,-2092707,-2706939,-2745179,-2729550,1
11836,11836,0,-2092707,-2675510,-2109023,-2729550,1
11837,11837,0,-3113900,-2675510,-2109023,-2697875,1
11838,11838,0,-3113900,-2516383,-3139769,-2697875,1
11839,11839,0,-3283837,-2516383,-3139769,-2537073,1
11840,11840,0,-3283837,-2664227,-3311953,-2537073,1
11841,11841,0,-3207696,-2664227,-3311953,-2686155,1
11842,11842,0,-3207696,-2803226,-3234898,-2686155,1
11843,11843,0,-2419989,-2803226,-3234898,-2826481,1
11844,11844,0,-2419989,-2924535,-2440050,-2826481,1
11845,11845,0,-2410578,-2924535,-2440050,-2948911,1
11846,11846,0,-2410578,-3006356,-2429775,-2948911,1
11847,11847,0,-2290141,-3006356,-2429775,-3031668,1
11848,11848,0,-2290141,-2830525,-2308712,-3031668,1
11849,11849,0,-2523945,-2830525,-2308712,-2854169,1
11850,11850,0,-2523945,-2582101,-2544663,-2854169,1
11851,11851,0,-2564462,-2582101,-2544663,-2603359,1
11852,11852,0,-2564462,-2411164,-2585777,-2603359,1
11853,11853,0,-2199990,-2411164,-2585777,-2430800,1
11854,11854,0,-2199990,-2447282,-2217257,-2430800,1
11855,11855,0,-2706436,-2447282,-2217257,-2467232,1
11856,11856,0,-2706436,-2394635,-2728962,-2467232,1
11857,11857,0,-2674160,-2394635,-2728962,-2414103,1
11858,11858,0,-2674160,-2498709,-2696091,-2414103,1
11859,11859,0,-2929182,-2498709,-2696091,-2519165,1
11860,11860,0,-2929182,-2536262,-2953439,-2519165,1
11861,11861,0,-2856440,-2536262,-2953439,-2557022,1
11862,11862,0,-2856440,-2627442,-2880429,-2557022,1
11863,11863,0,-2664040,-2627442,-2880429,-2648938,1
11864,11864,0,-2664040,-2791555,-2686183,-2648938,1
11865,11865,0,-2409418,-2791555,-2686183,-2814731,1
11866,11866,0,-2409418,-2780956,-2428866,-2814731,1
11867,11867,0,-2694608,-2780956,-2428866,-2804036,1
11868,11868,0,-2694608,-2714770,-2716332,-2804036,1
11869,11869,0,-2942569,-2714770,-2716332,-2737230,1
11870,11870,0,-2942569,-2656127,-2966568,-2737230,1
11871,11871,0,-3189127,-2656127,-2966568,-2677953,1
11872,11872,0,-3189127,-2677659,-3216320,-2677953,1
11873,11873,0,-1960294,-2677659,-3216320,-2699488,1
11874,11874,0,-1960294,-2808931,-1975786,-2699488,1
11875,11875,0,-2608862,-2808931,-1975786,-2832022,1
11876,11876,0,-2608862,-2696650,-2630114,-2832022,1
11877,11877,0,-3177441,-2696650,-2630114,-2718752,1
11878,11878,0,-3177441,-2675213,-3204886,-2718752,1
11879,11879,0,-2082166,-2675213,-3204886,-2697197,1
11880,11880,0,-2082166,-2733931,-2099136,-2697197,1
11881,11881,0,-2480711,-2733931,-2099136,-2756777,1
11882,11882,0,-2480711,-2457191,-2500829,-2756777,1
11883,11883,0,-2413541,-2457191,-2500829,-2477481,1
11884,11884,0,-2413541,-2587295,-2433168,-2477481,1
11885,11885,0,-2276384,-2587295,-2433168,-2608742,1
11886,11886,0,-2276384,-2538465,-2294162,-2608742,1
11887,11887,0,-2508900,-2538465,-2294162,-2559505,1
11888,11888,0,-2508900,-2313201,-2529331,-2559505,1
11889,11889,0,-2674364,-2313201,-2529331,-2331824,1
11890,11890,0,-2674364,-2419884,-2696415,-2331824,1
11891,11891,0,-2621615,-2419884,-2696415,-2439373,1
11892,11892,0,-2621615,-2468298,-2643328,-2439373,1
11893,11893,0,-2883331,-2468298,-2643328,-2488269,1
11894,11894,0,-2883331,-2520316,-2907681,-2488269,1
11895,11895,0,-2055447,-2520316,-2907681,-2540809,1
11896,11896,0,-2055447,-2672053,-2071774,-2540809,1
11897,11897,0,-2950177,-2672053,-2071774,-2694189,1
11898,11898,0,-2950177,-2558690,-2974171,-2694189,1
11899,11899,0,-3045052,-2558690,-2974171,-2579800,1
11900,11900,0,-3045052,-2627643,-3070813,-2579800,1
11901,11901,0,-2194383,-2627643,-3070813,-2649239,1
11902,11902,0,-2194383,-2733502,-2211897,-2649239,1
11903,11903,0,-3058297,-2733502,-2211897,-2756110,1
11904,11904,0,-3058297,-2561265,-3084160,-2756110,1
11905,11905,0,-2456548,-2561265,-3084160,-2582164,1
11906,11906,0,-2456548,-2811978,-2476346,-2582164,1
11907,11907,0,-2729028,-2811978,-2476346,-2835261,1
11908,11908,0,-2729028,-2688570,-2751485,-2835261,1
11909,11909,0,-2753730,-2688570,-2751485,-2710804,1
11910,11910,0,-2753730,-2609564,-2776618,-2710804,1
11911,11911,0,-2354998,-2609564,-2776618,-2630972,1
11912,11912,0,-2354998,-2749401,-2374460,-2630972,1
11913,11913,0,-3007121,-2749401,-2374460,-2772153,1
11914,11914,0,-3007121,-2573576,-3032427,-2772153,1
11915,11915,0,-2889663,-2573576,-3032427,-2594728,1
11916,11916,0,-2889663,-2711220,-2914455,-2594728,1
11917,11917,0,-2523998,-2711220,-2914455,-2733748,1
11918,11918,0,-2523998,-2751378,-2544860,-2733748,1
11919,11919,0,-2359501,-2751378,-2544860,-2774490,1
11920,11920,0,-2359501,-2693945,-2378621,-2774490,1
11921,11921,0,-2574047,-2693945,-2378621,-2716551,1
11922,11922,0,-2574047,-2695071,-2595146,-2716551,1
11923,11923,0,-2716900,-2695071,-2595146,-2717591,1
11924,11924,0,-2716900,-2586803,-2739723,-2717591,1
11925,11925,0,-2552670,-2586803,-2739723,-2608271,1
11926,11926,0,-2552670,-2543612,-2573250,-2608271,1
11927,11927,0,-3026748,-2543612,-2573250,-2564588,1
11928,11928,0,-3026748,-2550780,-3052116,-2564588,1
11929,11929,0,-2422363,-2550780,-3052116,-2571685,1
11930,11930,0,-2422363,-2717592,-2442226,-2571685,1
11931,11931,0,-2474256,-2717592,-2442226,-2740059,1
11932,11932,0,-2474256,-2679671,-2493913,-2740059,1
11933,11933,0,-2548393,-2679671,-2493913,-2701829,1
11934,11934,0,-2548393,-2619010,-2569084,-2701829,1
11935,11935,0,-3198729,-2619010,-2569084,-2640377,1
11936,11936,0,-3198729,-2617940,-3225510,-2640377,1
11937,11937,0,-2728115,-2617940,-3225510,-2639335,1
11938,11938,0,-2728115,-2660936,-2751189,-2639335,1
11939,11939,0,-2717474,-2660936,-2751189,-2682684,1
11940,11940,0,-2717474,-2737374,-2740064,-2682684,1
11941,11941,0,-2824185,-2737374,-2740064,-2759924,1
11942,11942,0,-2824185,-2798178,-2847919,-2759924,1
11943,11943,0,-2229395,-2798178,-2847919,-2821462,1
11944,11944,0,-2229395,-2867126,-2246964,-2821462,1
11945,11945,0,-2891325,-2867126,-2246964,-2891171,1
11946,11946,0,-2891325,-2624793,-2915444,-2891171,1
11947,11947,0,-2374218,-2624793,-2915444,-2646534,1
11948,11948,0,-2374218,-2665595,-2393792,-2646534,1
11949,11949,0,-2318936,-2665595,-2393792,-2687598,1
11950,11950,0,-2318936,-2579781,-2337673,-2687598,1
11951,11951,0,-2799510,-2579781,-2337673,-2601030,1
11952,11952,0,-2799510,-2453469,-2822857,-2601030,1
11953,11953,0,-2574608,-2453469,-2822857,-2473469,1
11954,11954,0,-2574608,-2595998,-2595502,-2473469,1
11955,11955,0,-2961760,-2595998,-2595502,-2617442,1
11956,11956,0,-2961760,-2516818,-2986729,-2617442,1
11957,11957,0,-2827979,-2516818,-2986729,-2537456,1
11958,11958,0,-2827979,-2663704,-2852172,-2537456,1
11959,11959,0,-3136201,-2663704,-2852172,-2685691,1
11960,11960,0,-3136201,-2790965,-3162692,-2685691,1
11961,11961,0,-3288626,-2790965,-3162692,-2814315,1
11962,11962,0,-3288626,-2875137,-3317086,-2814315,1
11963,11963,0,-2151004,-2875137,-3317086,-2899274,1
11964,11964,0,-2151004,-3053642,-2167786,-2899274,1
11965,11965,0,-2494698,-3053642,-2167786,-3079670,1
11966,11966,0,-2494698,-2850953,-2515333,-3079670,1
11967,11967,0,-1938274,-2850953,-2515333,-2874934,1
11968,11968,0,-1938274,-2767633,-1954028,-2874934,1
11969,11969,0,-2854346,-2767633,-1954028,-2790725,1
11970,11970,0,-2854346,-2468151,-2877826,-2790725,1
11971,11971,0,-2131057,-2468151,-2877826,-2488559,1
11972,11972,0,-2131057,-2359581,-2148395,-2488559,1
11973,11973,0,-2909050,-2359581,-2148395,-2378744,1
11974,11974,0,-2909050,-2354594,-2932391,-2378744,1
11975,11975,0,-3374523,-2354594,-2932391,-2373896,1
11976,11976,0,-3374523,-2458182,-3403785,-2373896,1
11977,11977,0,-1998126,-2458182,-3403785,-2478160,1
11978,11978,0,-1998126,-2817244,-2013829,-2478160,1
11979,11979,0,-2327479,-2817244,-2013829,-2840600,1
11980,11980,0,-2327479,-2603189,-2346318,-2840600,1
11981,11981,0,-2000846,-2603189,-2346318,-2624600,1
11982,11982,0,-2000846,-2652295,-2016868,-2624600,1
11983,11983,0,-2900899,-2652295,-2016868,-2674081,1
11984,11984,0,-2900899,-2425244,-2925391,-2674081,1
11985,11985,0,-2419242,-2425244,-2925391,-2445200,1
11986,11986,0,-2419242,-2306838,-2438969,-2445200,1
11987,11987,0,-2411946,-2306838,-2438969,-2325602,1
11988,11988,0,-2411946,-2412117,-2432257,-2325602,1
11989,11989,0,-2395176,-2412117,-2432257,-2431887,1
11990,11990,0,-2395176,-2433234,-2414825,-2431887,1
11991,11991,0,-2837156,-2433234,-2414825,-2453372,1
11992,11992,0,-2837156,-2531816,-2860638,-2453372,1
11993,11993,0,-2954874,-2531816,-2860638,-2552861,1
11994,11994,0,-2954874,-2515880,-2980074,-2552861,1
11995,11995,0,-2433431,-2515880,-2980074,-2536673,1
11996,11996,0,-2433431,-2649788,-2453448,-2536673,1
11997,11997,0,-2600647,-2649788,-2453448,-2671949,1
11998,11998,0,-2600647,-2655160,-2621660,-2671949,1
11999,11999,0,-3144738,-2655160,-2621660,-2677247,1
12000,12000,0,-3144738,-2706527,-3171040,-2677247,1
12001,12001,0,-2974553,-2706527,-3171040,-2728955,1
12002,12002,0,-2974553,-2783423,-2999831,-2728955,1
12003,12003,0,-2460328,-2783423,-2999831,-2806556,1
12004,12004,0,-2460328,-2788343,-2480533,-2806556,1
12005,12005,0,-2970479,-2788343,-2480533,-2811495,1
12006,12006,0,-2970479,-2795067,-2995095,-2811495,1
12007,12007,0,-2343975,-2795067,-2995095,-2818266,1
12008,12008,0,-2343975,-2887525,-2363107,-2818266,1
12009,12009,0,-2490110,-2887525,-2363107,-2911625,1
12010,12010,0,-2490110,-2687334,-2510412,-2911625,1
12011,12011,0,-2972054,-2687334,-2510412,-2709642,1
12012,12012,0,-2972054,-2566223,-2997082,-2709642,1
12013,12013,0,-2846220,-2566223,-2997082,-2587287,1
12014,12014,0,-2846220,-2694155,-2870188,-2587287,1
12015,12015,0,-2220152,-2694155,-2870188,-2716424,1
12016,12016,0,-2220152,-2663090,-2238742,-2716424,1
12017,12017,0,-2257293,-2663090,-2238742,-2685198,1
12018,12018,0,-2257293,-2632134,-2275275,-2685198,1
12019,12019,0,-3009851,-2632134,-2275275,-2654106,1
12020,12020,0,-3009851,-2573930,-3035255,-2654106,1
12021,12021,0,-2888528,-2573930,-3035255,-2595322,1
12022,12022,0,-2888528,-2583379,-2912553,-2595322,1
12023,12023,0,-2896876,-2583379,-2912553,-2604865,1
12024,12024,0,-2896876,-2593956,-2921167,-2604865,1
12025,12025,0,-2561440,-2593956,-2921167,-2615457,1
12026,12026,0,-2561440,-2763137,-2582732,-2615457,1
12027,12027,0,-2351506,-2763137,-2582732,-2786063,1
12028,12028,0,-2351506,-2839174,-2370594,-2786063,1
12029,12029,0,-2286722,-2839174,-2370594,-2862927,1
12030,12030,0,-2286722,-2674588,-2305240,-2862927,1
12031,12031,0,-2040567,-2674588,-2305240,-2696762,1
12032,12032,0,-2040567,-2524136,-2056403,-2696762,1
12033,12033,0,-2972688,-2524136,-2056403,-2544934,1
12034,12034,0,-2972688,-2310059,-2997618,-2544934,1
12035,12035,0,-2978166,-2310059,-2997618,-2328743,1
12036,12036,0,-2978166,-2412871,-3003469,-2328743,1
12037,12037,0,-2528521,-2412871,-3003469,-2432464,1
12038,12038,0,-2528521,-2569536,-2549337,-2432464,1
12039,12039,0,-3037485,-2569536,-2549337,-2590683,1
12040,12040,0,-3037485,-2629986,-3062790,-2590683,1
12041,12041,0,-2949338,-2629986,-3062790,-2651707,1
12042,12042,0,-2949338,-2879215,-2974046,-2651707,1
12043,12043,0,-3554056,-2879215,-2974046,-2903304,1
12044,12044,0,-3554056,-2873378,-3584243,-2903304,1
12045,12045,0,-3069379,-2873378,-3584243,-2897411,1
12046,12046,0,-3069379,-3017350,-3095715,-2897411,1
12047,12047,0,-3038178,-3017350,-3095715,-3042604,1
12048,12048,0,-3038178,-3152565,-3063825,-3042604,1
12049,12049,0,-2985367,-3152565,-3063825,-3179199,1
12050,12050,0,-2985367,-3152738,-3010459,-3179199,1
12051,12051,0,-2978707,-3152738,-3010459,-3179458,1
12052,12052,0,-2978707,-3161745,-3004018,-3179458,1
12053,12053,0,-2892509,-3161745,-3004018,-3188561,1
12054,12054,0,-2892509,-3017908,-2917087,-3188561,1
12055,12055,0,-2172073,-3017908,-2917087,-3043505,1
12056,12056,0,-2172073,-2973691,-2190203,-3043505,1
12057,12057,0,-2142626,-2973691,-2190203,-2998848,1
12058,12058,0,-2142626,-2757164,-2159379,-2998848,1
12059,12059,0,-2819451,-2757164,-2159379,-2780442,1
12060,12060,0,-2819451,-2546479,-2842775,-2780442,1
12061,12061,0,-2660195,-2546479,-2842775,-2567672,1
12062,12062,0,-2660195,-2506665,-2683044,-2567672,1
12063,12063,0,-2157213,-2506665,-2683044,-2527361,1
12064,12064,0,-2157213,-2448587,-2174612,-2527361,1
12065,12065,0,-2390274,-2448587,-2174612,-2468851,1
12066,12066,0,-2390274,-2444872,-2409673,-2468851,1
12067,12067,0,-2681173,-2444872,-2409673,-2464953,1
12068,12068,0,-2681173,-2506784,-2703125,-2464953,1
12069,12069,0,-2539406,-2506784,-2703125,-2527526,1
12070,12070,0,-2539406,-2472214,-2560165,-2527526,1
12071,12071,0,-2826553,-2472214,-2560165,-2492614,1
12072,12072,0,-2826553,-2442017,-2849594,-2492614,1
12073,12073,0,-2974507,-2442017,-2849594,-2461894,1
12074,12074,0,-2974507,-2609352,-2999350,-2461894,1
12075,12075,0,-2246382,-2609352,-2999350,-2630640,1
12076,12076,0,-2246382,-2755410,-2264116,-2630640,1
12077,12077,0,-3040715,-2755410,-2264116,-2778059,1
12078,12078,0,-3040715,-2646712,-3066429,-2778059,1
12079,12079,0,-2888385,-2646712,-3066429,-2668307,1
12080,12080,0,-2888385,-2772040,-2912842,-2668307,1
12081,12081,0,-2929200,-2772040,-2912842,-2794873,1
12082,12082,0,-2929200,-2787498,-2954206,-2794873,1
12083,12083,0,-2430463,-2787498,-2954206,-2810685,1
12084,12084,0,-2430463,-2776171,-2450521,-2810685,1
12085,12085,0,-3004105,-2776171,-2450521,-2799399,1
12086,12086,0,-3004105,-2822191,-3029009,-2799399,1
12087,12087,0,-3273074,-2822191,-3029009,-2846000,1
12088,12088,0,-3273074,-2813039,-3300964,-2846000,1
12089,12089,0,-3258742,-2813039,-3300964,-2836645,1
12090,12090,0,-3258742,-2909211,-3286253,-2836645,1
12091,12091,0,-2641572,-2909211,-3286253,-2933675,1
12092,12092,0,-2641572,-2991596,-2663846,-2933675,1
12093,12093,0,-2200086,-2991596,-2663846,-3016687,1
12094,12094,0,-2200086,-3044374,-2217517,-3016687,1
12095,12095,0,-2519191,-3044374,-2217517,-3070018,1
12096,12096,0,-2519191,-2843369,-2539708,-3070018,1
12097,12097,0,-2342356,-2843369,-2539708,-2867145,1
12098,12098,0,-2342356,-2654898,-2361321,-2867145,1
12099,12099,0,-2487199,-2654898,-2361321,-2676831,1
12100,12100,0,-2487199,-2425802,-2507720,-2676831,1
12101,12101,0,-2531864,-2425802,-2507720,-2445598,1
12102,12102,0,-2531864,-2387208,-2552685,-2445598,1
12103,12103,0,-2334856,-2387208,-2552685,-2406567,1
12104,12104,0,-2334856,-2470153,-2353911,-2406567,1
12105,12105,0,-2916018,-2470153,-2353911,-2490359,1
12106,12106,0,-2916018,-2424069,-2940139,-2490359,1
12107,12107,0,-2135666,-2424069,-2940139,-2443910,1
12108,12108,0,-2135666,-2567485,-2152610,-2443910,1
12109,12109,0,-2890159,-2567485,-2152610,-2588614,1
12110,12110,0,-2890159,-2479601,-2914108,-2588614,1
12111,12111,0,-2343023,-2479601,-2914108,-2499837,1
12112,12112,0,-2343023,-2569175,-2362819,-2499837,1
12113,12113,0,-2147562,-2569175,-2362819,-2590192,1
12114,12114,0,-2147562,-2571217,-2164458,-2590192,1
12115,12115,0,-2654980,-2571217,-2164458,-2592419,1
12116,12116,0,-2654980,-2379103,-2677221,-2592419,1
12117,12117,0,-2595621,-2379103,-2677221,-2398499,1
12118,12118,0,-2595621,-2508931,-2617337,-2398499,1
12119,12119,0,-2416953,-2508931,-2617337,-2529652,1
12120,12120,0,-2416953,-2435297,-2437205,-2529652,1
12121,12121,0,-2953483,-2435297,-2437205,-2455459,1
12122,12122,0,-2953483,-2453779,-2977673,-2455459,1
12123,12123,0,-2929494,-2453779,-2977673,-2474056,1
12124,12124,0,-2929494,-2655260,-2954532,-2474056,1
12125,12125,0,-2474026,-2655260,-2954532,-2677359,1
12126,12126,0,-2474026,-2723888,-2494574,-2677359,1
12127,12127,0,-2911828,-2723888,-2494574,-2746687,1
12128,12128,0,-2911828,-2693489,-2936646,-2746687,1
12129,12129,0,-2684785,-2693489,-2936646,-2715996,1
12130,12130,0,-2684785,-2817208,-2706820,-2715996,1
12131,12131,0,-2649943,-2817208,-2706820,-2840857,1
12132,12132,0,-2649943,-2750034,-2672029,-2840857,1
12133,12133,0,-2368989,-2750034,-2672029,-2773143,1
12134,12134,0,-2368989,-2680146,-2388354,-2773143,1
12135,12135,0,-2697682,-2680146,-2388354,-2702518,1
12136,12136,0,-2697682,-2653887,-2720033,-2702518,1
12137,12137,0,-2234525,-2653887,-2720033,-2675963,1
12138,12138,0,-2234525,-2600350,-2252265,-2675963,1
12139,12139,0,-2874194,-2600350,-2252265,-2621809,1
12140,12140,0,-2874194,-2487785,-2898586,-2621809,1
12141,12141,0,-2142252,-2487785,-2898586,-2508171,1
12142,12142,0,-2142252,-2543848,-2159583,-2508171,1
12143,12143,0,-2800955,-2543848,-2159583,-2564810,1
12144,12144,0,-2800955,-2487164,-2824208,-2564810,1
12145,12145,0,-2404601,-2487164,-2824208,-2507617,1
12146,12146,0,-2404601,-2512982,-2424472,-2507617,1
12147,12147,0,-2116806,-2512982,-2424472,-2533661,1
12148,12148,0,-2116806,-2555501,-2133747,-2533661,1
12149,12149,0,-2388979,-2555501,-2133747,-2576713,1
12150,12150,0,-2388979,-2366154,-2408291,-2576713,1
12151,12151,0,-2660920,-2366154,-2408291,-2385503,1
12152,12152,0,-2660920,-2427836,-2683345,-2385503,1
12153,12153,0,-2919177,-2427836,-2683345,-2447680,1
12154,12154,0,-2919177,-2392827,-2944066,-2447680,1
12155,12155,0,-1960852,-2392827,-2944066,-2412464,1
12156,12156,0,-1960852,-2521471,-1976699,-2412464,1
12157,12157,0,-2552881,-2521471,-1976699,-2542363,1
12158,12158,0,-2552881,-2482482,-2573415,-2542363,1
12159,12159,0,-2353079,-2482482,-2573415,-2503101,1
12160,12160,0,-2353079,-2523458,-2372343,-2503101,1
12161,12161,0,-2217840,-2523458,-2372343,-2544382,1
12162,12162,0,-2217840,-2446498,-2235511,-2544382,1
12163,12163,0,-2078115,-2446498,-2235511,-2466631,1
12164,12164,0,-2078115,-2271163,-2094505,-2466631,1
12165,12165,0,-2537054,-2271163,-2094505,-2289492,1
12166,12166,0,-2537054,-2300479,-2557910,-2289492,1
12167,12167,0,-2768613,-2300479,-2557910,-2318944,1
12168,12168,0,-2768613,-2296522,-2791875,-2318944,1
12169,12169,0,-2439566,-2296522,-2791875,-2315068,1
12170,12170,0,-2439566,-2400406,-2459100,-2315068,1
12171,12171,0,-3202292,-2400406,-2459100,-2419951,1
12172,12172,0,-3202292,-2455837,-3229269,-2419951,1
12173,12173,0,-3059864,-2455837,-3229269,-2475848,1
12174,12174,0,-3059864,-2736882,-3085815,-2475848,1
12175,12175,0,-2405749,-2736882,-3085815,-2759539,1
12176,12176,0,-2405749,-2867584,-2425913,-2759539,1
12177,12177,0,-2248714,-2867584,-2425913,-2891515,1
12178,12178,0,-2248714,-2776868,-2266468,-2891515,1
12179,12179,0,-3031397,-2776868,-2266468,-2800025,1
12180,12180,0,-3031397,-2729155,-3056792,-2800025,1
12181,12181,0,-2614436,-2729155,-3056792,-2751867,1
12182,12182,0,-2614436,-2686431,-2636629,-2751867,1
12183,12183,0,-2253276,-2686431,-2636629,-2708747,1
12184,12184,0,-2253276,-2575074,-2271362,-2708747,1
12185,12185,0,-2727992,-2575074,-2271362,-2596451,1
12186,12186,0,-2727992,-2536956,-2751014,-2596451,1
12187,12187,0,-2871696,-2536956,-2751014,-2557813,1
12188,12188,0,-2871696,-2656776,-2895631,-2557813,1
12189,12189,0,-2824150,-2656776,-2895631,-2678950,1
12190,12190,0,-2824150,-2616850,-2848584,-2678950,1
12191,12191,0,-1747596,-2616850,-2848584,-2638659,1
12192,12192,0,-1747596,-2669279,-1761471,-2638659,1
12193,12193,0,-2583211,-2669279,-1761471,-2691648,1
12194,12194,0,-2583211,-2542859,-2603755,-2691648,1
12195,12195,0,-3175139,-2542859,-2603755,-2564175,1
12196,12196,0,-3175139,-2506664,-3202450,-2564175,1
12197,12197,0,-2622467,-2506664,-3202450,-2527361,1
12198,12198,0,-2622467,-2582524,-2644198,-2527361,1
12199,12199,0,-3047048,-2582524,-2644198,-2604065,1
12200,12200,0,-3047048,-2532104,-3073142,-2604065,1
12201,12201,0,-2446931,-2532104,-3073142,-2552969,1
12202,12202,0,-2446931,-2856967,-2467304,-2552969,1
12203,12203,0,-2649340,-2856967,-2467304,-2880887,1
12204,12204,0,-2649340,-2822897,-2671194,-2880887,1
12205,12205,0,-2925591,-2822897,-2671194,-2846774,1
12206,12206,0,-2925591,-2691447,-2950265,-2846774,1
12207,12207,0,-2450980,-2691447,-2950265,-2713960,1
12208,12208,0,-2450980,-2767228,-2470974,-2713960,1
12209,12209,0,-2791260,-2767228,-2470974,-2790477,1
12210,12210,0,-2791260,-2618211,-2814880,-2790477,1
12211,12211,0,-2540820,-2618211,-2814880,-2639935,1
12212,12212,0,-2540820,-2704293,-2562090,-2639935,1
12213,12213,0,-2596995,-2704293,-2562090,-2726829,1
12214,12214,0,-2596995,-2677163,-2618776,-2726829,1
12215,12215,0,-2712042,-2677163,-2618776,-2699553,1
12216,12216,0,-2712042,-2595014,-2734519,-2699553,1
12217,12217,0,-2043664,-2595014,-2734519,-2616680,1
12218,12218,0,-2043664,-2660280,-2060138,-2616680,1
12219,12219,0,-2434095,-2660280,-2060138,-2682567,1
12220,12220,0,-2434095,-2473381,-2453679,-2682567,1
12221,12221,0,-3020562,-2473381,-2453679,-2493881,1
12222,12222,0,-3020562,-2446699,-3046273,-2493881,1
12223,12223,0,-2738741,-2446699,-3046273,-2466778,1
12224,12224,0,-2738741,-2552591,-2761520,-2466778,1
12225,12225,0,-2967000,-2552591,-2761520,-2573653,1
12226,12226,0,-2967000,-2559266,-2992083,-2573653,1
12227,12227,0,-2832285,-2559266,-2992083,-2580403,1
12228,12228,0,-2832285,-2790100,-2855971,-2580403,1
12229,12229,0,-2738870,-2790100,-2855971,-2813389,1
12230,12230,0,-2738870,-2889647,-2762084,-2813389,1
12231,12231,0,-2698093,-2889647,-2762084,-2913962,1
12232,12232,0,-2698093,-2819224,-2720644,-2913962,1
12233,12233,0,-3032273,-2819224,-2720644,-2842915,1
12234,12234,0,-3032273,-2809062,-3057810,-2842915,1
12235,12235,0,-2460729,-2809062,-3057810,-2832696,1
12236,12236,0,-2460729,-2825381,-2480825,-2832696,1
12237,12237,0,-3058452,-2825381,-2480825,-2849128,1
12238,12238,0,-3058452,-2732492,-3084465,-2849128,1
12239,12239,0,-3069343,-2732492,-3084465,-2755341,1
12240,12240,0,-3069343,-2812387,-3095723,-2755341,1
12241,12241,0,-2391835,-2812387,-3095723,-2835936,1
12242,12242,0,-2391835,-2905200,-2411490,-2835936,1
12243,12243,0,-2640315,-2905200,-2411490,-2929706,1
12244,12244,0,-2640315,-2745090,-2662431,-2929706,1
12245,12245,0,-2432065,-2745090,-2662431,-2768126,1
12246,12246,0,-2432065,-2789987,-2452120,-2768126,1
12247,12247,0,-3316680,-2789987,-2452120,-2813528,1
12248,12248,0,-3316680,-2633390,-3345038,-2813528,1
12249,12249,0,-2298939,-2633390,-3345038,-2655441,1
12250,12250,0,-2298939,-2695224,-2318301,-2655441,1
12251,12251,0,-2447505,-2695224,-2318301,-2717770,1
12252,12252,0,-2447505,-2672000,-2467147,-2717770,1
12253,12253,0,-2751110,-2672000,-2467147,-2694473,1
12254,12254,0,-2751110,-2623798,-2774385,-2694473,1
12255,12255,0,-2532970,-2623798,-2774385,-2645652,1
12256,12256,0,-2532970,-2703559,-2553800,-2645652,1
