Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
510,510,0,4770971,4698297,5053633,4744462,1
511,511,0,4770971,4718529,4818256,4744462,1
512,512,0,4983782,4718529,4818256,4764882,1
513,513,0,4983782,4697245,5032541,4764882,1
514,514,0,4624132,4697245,5032541,4743471,1
515,515,0,4624132,4717640,4669934,4743471,1
516,516,0,4611957,4717640,4669934,4764074,1
517,517,0,4611957,4678479,4657308,4764074,1
518,518,0,4900598,4678479,4657308,4724591,1
519,519,0,4900598,4697134,4948677,4724591,1
520,520,0,4775130,4697134,4948677,4743408,1
521,521,0,4775130,4720261,4822221,4743408,1
522,522,0,4522864,4720261,4822221,4766789,1
523,523,0,4522864,4751133,4567395,4766789,1
524,524,0,4610975,4751133,4567395,4797892,1
525,525,0,4610975,4796837,4656542,4797892,1
526,526,0,4938070,4796837,4656542,4844041,1
527,527,0,4938070,4741557,4986409,4844041,1
528,528,0,4804072,4741557,4986409,4788256,1
529,529,0,4804072,4767325,4851334,4788256,1
530,530,0,4903387,4767325,4851334,4814229,1
531,531,0,4903387,4747290,4951188,4814229,1
532,532,0,4809817,4747290,4951188,4794028,1
533,533,0,4809817,4760513,4856826,4794028,1
534,534,0,4904525,4760513,4856826,4807302,1
535,535,0,4904525,4743142,4952946,4807302,1
536,536,0,4791523,4743142,4952946,4789756,1
537,537,0,4791523,4771140,4838804,4789756,1
538,538,0,4971797,4771140,4838804,4818016,1
539,539,0,4971797,4789070,5020328,4818016,1
540,540,0,4574574,4789070,5020328,4836139,1
541,541,0,4574574,4796180,4620101,4836139,1
542,542,0,4392068,4796180,4620101,4843294,1
543,543,0,4392068,4776153,4435405,4843294,1
544,544,0,5049187,4776153,4435405,4823111,1
545,545,0,5049187,4763093,5098767,4823111,1
546,546,0,4604204,4763093,5098767,4809932,1
547,547,0,4604204,4806850,4649680,4809932,1
548,548,0,4931488,4806850,4649680,4854089,1
549,549,0,4931488,4773512,4980246,4854089,1
550,550,0,4410111,4773512,4980246,4820466,1
551,551,0,4410111,4786235,4454218,4820466,1
552,552,0,4257769,4786235,4454218,4833338,1
553,553,0,4257769,4736980,4299945,4833338,1
554,554,0,4979138,4736980,4299945,4783714,1
555,555,0,4979138,4681856,5027993,4783714,1
556,556,0,4697832,4681856,5027993,4728107,1
557,557,0,4697832,4689306,4744185,4728107,1
558,558,0,4917086,4689306,4744185,4735601,1
559,559,0,4917086,4679951,4965334,4735601,1
560,560,0,4795178,4679951,4965334,4726153,1
561,561,0,4795178,4674488,4842324,4726153,1
562,562,0,4859795,4674488,4842324,4720662,1
563,563,0,4859795,4696516,4907652,4720662,1
564,564,0,4807923,4696516,4907652,4742851,1
565,565,0,4807923,4743220,4854959,4742851,1
566,566,0,4839350,4743220,4854959,4790007,1
567,567,0,4839350,4719129,4887436,4790007,1
568,568,0,4879696,4719129,4887436,4765662,1
569,569,0,4879696,4742609,4927697,4765662,1
570,570,0,4698918,4742609,4927697,4789403,1
571,571,0,4698918,4737438,4745617,4789403,1
572,572,0,4657968,4737438,4745617,4784155,1
573,573,0,4657968,4766276,4703626,4784155,1
574,574,0,4888495,4766276,4703626,4813253,1
575,575,0,4888495,4806237,4936637,4813253,1
576,576,0,4754715,4806237,4936637,4853562,1
577,577,0,4754715,4797186,4801665,4853562,1
578,578,0,4455871,4797186,4801665,4844439,1
579,579,0,4455871,4802866,4499736,4844439,1
580,580,0,4573707,4802866,4499736,4850179,1
581,581,0,4573707,4756812,4618774,4850179,1
582,582,0,4603886,4756812,4618774,4803687,1
583,583,0,4603886,4734698,4649120,4803687,1
584,584,0,4735814,4734698,4649120,4781365,1
585,585,0,4735814,4709144,4782696,4781365,1
586,586,0,4678581,4709144,4782696,4755550,1
587,587,0,4678581,4701944,4725090,4755550,1
588,588,0,4679206,4701944,4725090,4748334,1
589,589,0,4679206,4685890,4724956,4748334,1
590,590,0,4704507,4685890,4724956,4732123,1
591,591,0,4704507,4665871,4750661,4732123,1
592,592,0,4556801,4665871,4750661,4711879,1
593,593,0,4556801,4666429,4601920,4711879,1
594,594,0,4792071,4666429,4601920,4712383,1
595,595,0,4792071,4656327,4839460,4712383,1
596,596,0,4527142,4656327,4839460,4702227,1
597,597,0,4527142,4646699,4572002,4702227,1
598,598,0,4985620,4646699,4572002,4692523,1
599,599,0,4985620,4623975,5034903,4692523,1
600,600,0,4502677,4623975,5034903,4669591,1
601,601,0,4502677,4676872,4547012,4669591,1
602,602,0,4496050,4676872,4547012,4723029,1
603,603,0,4496050,4669779,4540284,4723029,1
604,604,0,4900984,4669779,4540284,4715863,1
605,605,0,4900984,4659012,4948828,4715863,1
606,606,0,4753535,4659012,4948828,4704996,1
607,607,0,4753535,4675504,4800436,4704996,1
608,608,0,4820154,4675504,4800436,4721585,1
609,609,0,4820154,4682989,4868084,4721585,1
610,610,0,4798130,4682989,4868084,4729108,1
611,611,0,4798130,4697063,4845637,4729108,1
612,612,0,4783990,4697063,4845637,4743400,1
613,613,0,4783990,4706412,4831199,4743400,1
614,614,0,4748040,4706412,4831199,4752884,1
615,615,0,4748040,4729097,4794673,4752884,1
616,616,0,4602264,4729097,4794673,4775778,1
617,617,0,4602264,4724701,4647736,4775778,1
618,618,0,4466225,4724701,4647736,4771306,1
619,619,0,4466225,4732202,4510459,4771306,1
620,620,0,4935064,4732202,4510459,4778868,1
621,621,0,4935064,4680338,4983441,4778868,1
622,622,0,4687863,4680338,4983441,4726501,1
623,623,0,4687863,4723514,4734078,4726501,1
624,624,0,4903647,4723514,4734078,4770080,1
625,625,0,4903647,4742667,4951727,4770080,1
626,626,0,4376643,4742667,4951727,4789431,1
627,627,0,4376643,4742933,4420545,4789431,1
628,628,0,4421997,4742933,4420545,4789720,1
629,629,0,4421997,4705299,4465177,4789720,1
630,630,0,4840850,4705299,4465177,4751787,1
631,631,0,4840850,4665541,4888385,4751787,1
632,632,0,4680652,4665541,4888385,4711555,1
633,633,0,4680652,4669807,4727130,4711555,1
634,634,0,4839673,4669807,4727130,4715823,1
635,635,0,4839673,4659489,4887474,4715823,1
636,636,0,4768737,4659489,4887474,4705432,1
637,637,0,4768737,4668638,4816424,4705432,1
638,638,0,4759260,4668638,4816424,4714698,1
639,639,0,4759260,4685261,4806244,4714698,1
640,640,0,4652206,4685261,4806244,4731542,1
641,641,0,4652206,4714522,4697776,4731542,1
642,642,0,4856972,4714522,4697776,4761078,1
643,643,0,4856972,4686278,4904518,4761078,1
644,644,0,4663716,4686278,4904518,4732553,1
645,645,0,4663716,4703164,4709691,4732553,1
646,646,0,4707646,4703164,4709691,4749572,1
647,647,0,4707646,4679206,4753869,4749572,1
648,648,0,4714698,4679206,4753869,4725404,1
649,649,0,4714698,4712258,4761152,4725404,1
650,650,0,4668720,4712258,4761152,4758687,1
651,651,0,4668720,4741485,4714557,4758687,1
652,652,0,4788384,4741485,4714557,4788241,1
653,653,0,4788384,4724297,4835465,4788241,1
654,654,0,4788801,4724297,4835465,4770884,1
655,655,0,4788801,4735054,4835853,4770884,1
656,656,0,4719721,4735054,4835853,4781702,1
657,657,0,4719721,4729975,4766291,4781702,1
658,658,0,4701195,4729975,4766291,4776547,1
659,659,0,4701195,4725080,4747303,4776547,1
660,660,0,4305944,4725080,4747303,4771541,1
661,661,0,4305944,4719282,4348667,4771541,1
662,662,0,4290275,4719282,4348667,4765656,1
663,663,0,4290275,4684707,4332462,4765656,1
664,664,0,4901562,4684707,4332462,4730796,1
665,665,0,4901562,4628120,4949499,4730796,1
666,666,0,4688659,4628120,4949499,4673674,1
667,667,0,4688659,4651870,4735137,4673674,1
668,668,0,4805312,4651870,4735137,4697620,1
669,669,0,4805312,4649974,4852532,4697620,1
670,670,0,4749228,4649974,4852532,4695749,1
671,671,0,4749228,4659022,4796268,4695749,1
672,672,0,4411761,4659022,4796268,4704874,1
673,673,0,4411761,4667061,4455405,4704874,1
674,674,0,4320352,4667061,4455405,4713033,1
675,675,0,4320352,4629454,4363455,4713033,1
676,676,0,4797403,4629454,4363455,4675083,1
677,677,0,4797403,4582678,4844855,4675083,1
678,678,0,4739257,4582678,4844855,4627912,1
679,679,0,4739257,4590434,4786213,4627912,1
680,680,0,4746454,4590434,4786213,4635757,1
681,681,0,4746454,4594235,4793063,4635757,1
682,682,0,4774036,4594235,4793063,4639642,1
683,683,0,4774036,4638222,4821129,4639642,1
684,684,0,4547079,4638222,4821129,4684017,1
685,685,0,4547079,4686527,4592188,4684017,1
686,686,0,4773930,4686527,4592188,4732812,1
687,687,0,4773930,4651130,4821094,4732812,1
688,688,0,4397466,4651130,4821094,4697133,1
689,689,0,4397466,4659645,4441519,4697133,1
690,690,0,4263182,4659645,4441519,4705716,1
691,691,0,4263182,4618920,4305295,4705716,1
692,692,0,4888389,4618920,4305295,4664675,1
693,693,0,4888389,4570387,4936451,4664675,1
694,694,0,4689985,4570387,4936451,4615650,1
695,695,0,4689985,4617980,4736273,4615650,1
696,696,0,4748249,4617980,4736273,4663684,1
697,697,0,4748249,4654889,4795075,4663684,1
698,698,0,4791777,4654889,4795075,4700911,1
699,699,0,4791777,4649981,4839563,4700911,1
700,700,0,4568214,4649981,4839563,4695941,1
701,701,0,4568214,4655225,4613785,4695941,1
702,702,0,4548582,4655225,4613785,4701268,1
703,703,0,4548582,4637427,4594069,4701268,1
704,704,0,4648502,4637427,4594069,4683366,1
705,705,0,4648502,4614915,4694687,4683366,1
706,706,0,4463995,4614915,4694687,4660693,1
707,707,0,4463995,4625042,4508082,4660693,1
708,708,0,4817842,4625042,4508082,4670928,1
709,709,0,4817842,4594094,4865340,4670928,1
710,710,0,4686047,4594094,4865340,4639673,1
711,711,0,4686047,4636070,4732567,4639673,1
712,712,0,4780615,4636070,4732567,4681993,1
713,713,0,4780615,4678295,4827631,4681993,1
714,714,0,4645821,4678295,4827631,4724658,1
715,715,0,4645821,4667533,4691858,4724658,1
716,716,0,4676411,4667533,4691858,4713792,1
717,717,0,4676411,4663123,4722645,4713792,1
718,718,0,4646887,4663123,4722645,4709357,1
719,719,0,4646887,4655950,4693163,4709357,1
720,720,0,4282469,4655950,4693163,4702124,1
721,721,0,4282469,4641482,4325076,4702124,1
722,722,0,4621255,4641482,4325076,4687506,1
723,723,0,4621255,4612949,4666870,4687506,1
724,724,0,4736699,4612949,4666870,4658677,1
725,725,0,4736699,4620206,4783400,4658677,1
726,726,0,4762750,4620206,4783400,4665946,1
727,727,0,4762750,4629013,4809710,4665946,1
728,728,0,4608099,4629013,4809710,4674805,1
729,729,0,4608099,4658845,4653579,4674805,1
730,730,0,4443542,4658845,4653579,4704923,1
731,731,0,4443542,4637901,4487764,4704923,1
732,732,0,4651353,4637901,4487764,4683778,1
733,733,0,4651353,4613686,4697622,4683778,1
734,734,0,4592268,4613686,4697622,4659334,1
735,735,0,4592268,4600779,4637954,4659334,1
736,736,0,4235830,4600779,4637954,4646352,1
737,737,0,4235830,4595431,4278017,4646352,1
738,738,0,4443230,4595431,4278017,4640970,1
739,739,0,4443230,4551438,4487493,4640970,1
740,740,0,4857730,4551438,4487493,4596572,1
741,741,0,4857730,4531102,4905492,4596572,1
742,742,0,4390755,4531102,4905492,4576035,1
743,743,0,4390755,4588544,4434515,4576035,1
744,744,0,4351158,4588544,4434515,4633992,1
745,745,0,4351158,4565528,4394204,4633992,1
746,746,0,4778337,4565528,4394204,4610790,1
747,747,0,4778337,4527030,4826119,4610790,1
748,748,0,4531994,4527030,4826119,4571928,1
749,749,0,4531994,4528586,4576835,4571928,1
750,750,0,4707104,4528586,4576835,4573566,1
751,751,0,4707104,4520987,4753739,4573566,1
752,752,0,4751919,4520987,4753739,4565903,1
753,753,0,4751919,4547305,4798747,4565903,1
754,754,0,4554288,4547305,4798747,4592461,1
755,755,0,4554288,4557346,4600020,4592461,1
756,756,0,4390168,4557346,4600020,4602559,1
757,757,0,4390168,4553554,4433993,4602559,1
758,758,0,4779277,4553554,4433993,4598771,1
759,759,0,4779277,4568965,4826315,4598771,1
760,760,0,4391301,4568965,4826315,4614346,1
761,761,0,4391301,4602521,4435080,4614346,1
762,762,0,4500924,4602521,4435080,4648179,1
763,763,0,4500924,4555946,4545704,4648179,1
764,764,0,4183923,4555946,4545704,4601206,1
765,765,0,4183923,4566947,4225919,4601206,1
766,766,0,4241078,4566947,4225919,4612309,1
767,767,0,4241078,4550248,4283342,4612309,1
768,768,0,4481087,4550248,4283342,4595505,1
769,769,0,4481087,4496601,4525745,4595505,1
770,770,0,4099469,4496601,4525745,4541307,1
771,771,0,4099469,4491517,4139980,4541307,1
772,772,0,4495811,4491517,4139980,4536205,1
773,773,0,4495811,4430843,4539738,4536205,1
774,774,0,4753877,4430843,4539738,4474919,1
775,775,0,4753877,4405270,4800583,4474919,1
776,776,0,4586088,4405270,4800583,4449056,1
777,777,0,4586088,4425199,4631784,4449056,1
778,778,0,4662075,4425199,4631784,4469083,1
779,779,0,4662075,4444763,4708388,4469083,1
780,780,0,4534900,4444763,4708388,4488833,1
781,781,0,4534900,4433060,4579833,4488833,1
782,782,0,4549646,4433060,4579833,4477058,1
783,783,0,4549646,4447398,4594693,4477058,1
784,784,0,4496541,4447398,4594693,4491512,1
785,785,0,4496541,4452263,4540821,4491512,1
786,786,0,4185375,4452263,4540821,4496404,1
787,787,0,4185375,4483479,4227437,4496404,1
788,788,0,4497629,4483479,4227437,4527848,1
789,789,0,4497629,4477917,4542083,4527848,1
790,790,0,4356540,4477917,4542083,4522266,1
791,791,0,4356540,4479569,4400364,4522266,1
792,792,0,4663936,4479569,4400364,4523897,1
793,793,0,4663936,4505239,4710135,4523897,1
794,794,0,4648032,4505239,4710135,4549897,1
795,795,0,4648032,4522026,4693969,4549897,1
796,796,0,4650233,4522026,4693969,4566912,1
797,797,0,4650233,4511457,4696029,4566912,1
798,798,0,4717606,4511457,4696029,4556266,1
799,799,0,4717606,4517863,4764413,4556266,1
800,800,0,4537519,4517863,4764413,4562681,1
801,801,0,4537519,4523407,4582508,4562681,1
802,802,0,4483377,4523407,4582508,4568276,1
803,803,0,4483377,4523669,4528179,4568276,1
804,804,0,4663398,4523669,4528179,4568543,1
805,805,0,4663398,4517052,4709856,4568543,1
806,806,0,4702391,4517052,4709856,4561901,1
807,807,0,4702391,4533713,4748809,4561901,1
808,808,0,4569157,4533713,4748809,4578780,1
809,809,0,4569157,4585339,4614378,4578780,1
810,810,0,4555721,4585339,4614378,4630841,1
811,811,0,4555721,4592481,4600731,4630841,1
812,812,0,4560469,4592481,4600731,4638060,1
813,813,0,4560469,4612370,4605896,4638060,1
814,814,0,4174861,4612370,4605896,4658067,1
815,815,0,4174861,4602039,4216348,4658067,1
816,816,0,4122715,4602039,4216348,4647658,1
817,817,0,4122715,4554791,4163870,4647658,1
818,818,0,4471154,4554791,4163870,4599966,1
819,819,0,4471154,4502116,4515308,4599966,1
820,820,0,4702104,4502116,4515308,4546828,1
821,821,0,4702104,4477507,4748100,4546828,1
822,822,0,4627488,4477507,4748100,4521954,1
823,823,0,4627488,4493942,4673568,4521954,1
824,824,0,4693021,4493942,4673568,4538489,1
825,825,0,4693021,4508332,4739716,4538489,1
826,826,0,4623920,4508332,4739716,4553007,1
827,827,0,4623920,4511290,4669861,4553007,1
828,828,0,4709094,4511290,4669861,4555988,1
829,829,0,4709094,4503454,4756095,4555988,1
830,830,0,4469933,4503454,4756095,4548105,1
831,831,0,4469933,4517427,4514113,4548105,1
832,832,0,4374382,4517427,4514113,4562256,1
833,833,0,4374382,4508861,4417702,4562256,1
834,834,0,4764691,4508861,4417702,4553607,1
835,835,0,4764691,4490279,4811734,4553607,1
836,836,0,4537795,4490279,4811734,4534815,1
837,837,0,4537795,4549176,4582803,4534815,1
838,838,0,4773764,4549176,4582803,4594266,1
839,839,0,4773764,4590623,4821089,4594266,1
840,840,0,4368504,4590623,4821089,4636098,1
841,841,0,4368504,4620840,4412255,4636098,1
842,842,0,4258437,4620840,4412255,4666632,1
843,843,0,4258437,4587529,4300522,4666632,1
844,844,0,4831104,4587529,4300522,4633096,1
845,845,0,4831104,4550678,4879010,4633096,1
846,846,0,4318308,4550678,4879010,4595846,1
847,847,0,4318308,4564466,4361550,4595846,1
848,848,0,4332611,4564466,4361550,4609755,1
849,849,0,4332611,4533949,4375001,4609755,1
850,850,0,4722449,4533949,4375001,4578969,1
851,851,0,4722449,4496356,4769432,4578969,1
852,852,0,4625108,4496356,4769432,4540916,1
853,853,0,4625108,4521571,4671259,4540916,1
854,854,0,4639897,4521571,4671259,4566410,1
855,855,0,4639897,4546607,4685447,4566410,1
856,856,0,4729560,4546607,4685447,4591729,1
857,857,0,4729560,4534146,4776161,4591729,1
858,858,0,4340550,4534146,4776161,4579119,1
859,859,0,4340550,4553294,4384333,4579119,1
860,860,0,3837395,4553294,4384333,4598426,1
861,861,0,3837395,4510036,3875401,4598426,1
862,862,0,4485359,4510036,3875401,4554815,1
863,863,0,4485359,4457003,4529482,4554815,1
864,864,0,4543386,4457003,4529482,4501208,1
865,865,0,4543386,4479662,4588645,4501208,1
866,866,0,3955191,4479662,4588645,4524070,1
867,867,0,3955191,4450932,3994643,4524070,1
868,868,0,4622047,4450932,3994643,4495076,1
869,869,0,4622047,4414674,4667134,4495076,1
870,870,0,4016807,4414674,4667134,4458439,1
871,871,0,4016807,4443575,4057489,4458439,1
872,872,0,3575009,4443575,4057489,4487610,1
873,873,0,3575009,4373114,3610459,4487610,1
874,874,0,4508241,4373114,3610459,4416520,1
875,875,0,4508241,4268258,4552282,4416520,1
876,876,0,4302980,4268258,4552282,4310595,1
877,877,0,4302980,4255112,4345856,4310595,1
878,878,0,4718749,4255112,4345856,4297298,1
879,879,0,4718749,4212516,4765367,4297298,1
880,880,0,4621608,4212516,4765367,4254331,1
881,881,0,4621608,4250281,4667571,4254331,1
882,882,0,4545474,4250281,4667571,4292378,1
883,883,0,4545474,4328587,4590537,4292378,1
884,884,0,4400841,4328587,4590537,4371479,1
885,885,0,4400841,4334590,4444756,4371479,1
886,886,0,3856251,4334590,4444756,4377576,1
887,887,0,3856251,4320356,3894961,4377576,1
888,888,0,4067348,4320356,3894961,4363208,1
889,889,0,4067348,4310477,4107932,4363208,1
890,890,0,4502229,4310477,4107932,4353255,1
891,891,0,4502229,4255088,4546957,4353255,1
892,892,0,3743165,4255088,4546957,4297416,1
893,893,0,3743165,4303559,3780941,4297416,1
894,894,0,4458887,4303559,3780941,4346291,1
895,895,0,4458887,4320350,4502689,4346291,1
896,896,0,4647816,4320350,4502689,4363315,1
897,897,0,4647816,4315422,4694291,4363315,1
898,898,0,4527936,4315422,4694291,4358363,1
899,899,0,4527936,4349855,4573251,4358363,1
900,900,0,4366264,4349855,4573251,4393155,1
901,901,0,4366264,4330802,4409641,4393155,1
902,902,0,4575204,4330802,4409641,4373972,1
903,903,0,4575204,4305305,4620681,4373972,1
904,904,0,4569566,4305305,4620681,4348216,1
905,905,0,4569566,4308273,4614942,4348216,1
906,906,0,4626658,4308273,4614942,4351226,1
907,907,0,4626658,4325121,4672531,4351226,1
908,908,0,4204044,4325121,4672531,4368220,1
909,909,0,4204044,4402049,4246339,4368220,1
910,910,0,4179716,4402049,4246339,4445863,1
911,911,0,4179716,4415699,4221153,4445863,1
912,912,0,4454618,4415699,4221153,4459683,1
913,913,0,4454618,4383495,4499002,4459683,1
914,914,0,4169604,4383495,4499002,4427151,1
915,915,0,4169604,4454536,4210874,4427151,1
916,916,0,4812026,4454536,4210874,4498852,1
917,917,0,4812026,4425650,4859635,4498852,1
918,918,0,4364089,4425650,4859635,4469713,1
919,919,0,4364089,4442047,4407263,4469713,1
920,920,0,4488709,4442047,4407263,4486223,1
921,921,0,4488709,4425686,4533184,4486223,1
922,922,0,4593120,4425686,4533184,4469649,1
923,923,0,4593120,4437913,4638551,4469649,1
924,924,0,4562668,4437913,4638551,4481985,1
925,925,0,4562668,4439701,4608205,4481985,1
926,926,0,4527574,4439701,4608205,4483769,1
927,927,0,4527574,4439013,4572588,4483769,1
928,928,0,4605393,4439013,4572588,4483097,1
929,929,0,4605393,4429119,4650964,4483097,1
930,930,0,4512894,4429119,4650964,4473117,1
931,931,0,4512894,4469195,4557803,4473117,1
932,932,0,4567577,4469195,4557803,4513520,1
933,933,0,4567577,4502464,4613511,4513520,1
934,934,0,4600696,4502464,4613511,4547136,1
935,935,0,4600696,4513743,4646229,4547136,1
936,936,0,4547246,4513743,4646229,4558570,1
937,937,0,4547246,4556789,4592507,4558570,1
938,938,0,4416421,4556789,4592507,4602042,1
939,939,0,4416421,4530350,4460058,4602042,1
940,940,0,4566205,4530350,4460058,4575368,1
941,941,0,4566205,4535576,4611414,4575368,1
942,942,0,4567597,4535576,4611414,4580640,1
943,943,0,4567597,4543314,4612823,4580640,1
944,944,0,4650563,4543314,4612823,4588451,1
945,945,0,4650563,4540765,4696617,4588451,1
946,946,0,4427523,4540765,4696617,4585882,1
947,947,0,4427523,4549542,4471590,4585882,1
948,948,0,4529658,4549542,4471590,4594710,1
949,949,0,4529658,4539552,4574558,4594710,1
950,950,0,4399113,4539552,4574558,4584625,1
951,951,0,4399113,4531989,4442937,4584625,1
952,952,0,4270380,4531989,4442937,4576996,1
953,953,0,4270380,4520628,4313069,4576996,1
954,954,0,4300143,4520628,4313069,4565526,1
955,955,0,4300143,4490952,4343685,4565526,1
956,956,0,4230809,4490952,4343685,4535526,1
957,957,0,4230809,4460940,4273077,4535526,1
958,958,0,4678382,4460940,4273077,4505316,1
959,959,0,4678382,4429343,4724912,4505316,1
960,960,0,4541387,4429343,4724912,4473420,1
961,961,0,4541387,4455501,4586518,4473420,1
962,962,0,4422436,4455501,4586518,4499866,1
963,963,0,4422436,4453022,4465992,4499866,1
964,964,0,4243019,4453022,4465992,4497380,1
965,965,0,4243019,4438528,4285030,4497380,1
966,966,0,4727880,4438528,4285030,4482719,1
967,967,0,4727880,4397833,4774925,4482719,1
968,968,0,4345631,4397833,4774925,4441620,1
969,969,0,4345631,4427825,4388820,4441620,1
970,970,0,4375624,4427825,4388820,4471910,1
971,971,0,4375624,4409449,4418716,4471910,1
972,972,0,4667217,4409449,4418716,4453363,1
973,973,0,4667217,4407103,4713726,4453363,1
974,974,0,4442726,4407103,4713726,4450944,1
975,975,0,4442726,4446729,4487347,4450944,1
976,976,0,4411923,4446729,4487347,4490951,1
977,977,0,4411923,4460966,4455890,4490951,1
978,978,0,4186860,4460966,4455890,4505297,1
979,979,0,4186860,4479051,4228666,4505297,1
980,980,0,4211285,4479051,4228666,4523551,1
981,981,0,4211285,4429971,4253080,4523551,1
982,982,0,4731880,4429971,4253080,4473999,1
983,983,0,4731880,4397009,4778500,4473999,1
984,984,0,4283106,4397009,4778500,4440704,1
985,985,0,4283106,4427908,4326326,4440704,1
986,986,0,4380703,4427908,4326326,4471909,1
987,987,0,4380703,4431911,4424138,4471909,1
988,988,0,4385798,4431911,4424138,4476033,1
